year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
1999.9912,11.02,,,
2000.0184,36.86,,,
2000.0454,31.99,,,
2000.0727,23.67,,,
2000.0994,29.2,,,
2000.1272,42.01,,,
2000.1543,15.97,,,
2000.1814,15.72,,,
2000.2085,7.6,,,
2000.2356,5.97,,,
2000.2898,30.46,,,
2000.3171,23.64,,,
2000.3442,8.96,,,
2000.3714,20.37,,,
2000.3984,24.37,,,
2000.4256,19.94,,,
2000.4528,20.05,,,
2000.4799,15.89,,,
2000.5071,10.6,,,
2000.5343,13.17,,,
2000.5885,22.9,,,
2000.6154,15.15,,,
2000.6429,6.04,,,
2000.6699,-6.41,,,
2000.6972,10.38,,,
2000.7239,11.73,,,
2000.7515,15.31,,,
2000.7785,-1.96,,,
2000.8057,14.55,,,
2000.8601,14.18,,,
2000.8863,6.26,,,
2000.9149,7.39,,,
2000.9415,5.8,,,
2000.9687,2.83,,,
2000.9956,-0.32,,,
2001.0228,2.68,,,
2001.0776,20.35,,,
2001.1046,4.92,,,
2001.1315,10.07,,,
2001.1588,-4.47,,,
2001.1858,-5.6,,,
2001.2129,-12.08,,,
2001.2401,-10.37,,,
2001.2673,-12.44,,,
2001.2944,-9.16,,,
2001.3214,-11.98,,,
2001.3487,1.22,,,
2001.3758,-4.88,,,
2001.403,-15.72,,,
2001.4301,-10.05,,,
2001.4572,-6.2,,,
2001.4844,-1.05,,,
2001.5116,3.33,,,
2001.5386,3.09,,,
2001.5659,10.89,,,
2001.5929,-5.28,,,
2001.6202,-25.66,,,
2001.6473,-10.16,,,
2001.6744,0.18,,,
2001.7016,6.47,,,
2001.7288,8.57,,,
2001.7559,-2.87,,,
2001.7833,-0.5,,,
2001.8102,9.42,,,
2001.8374,19.49,,,
2001.8646,13.69,,,
2001.8923,-1.82,,,
2001.9188,-1.23,,,
2001.946,-5.94,,,
2001.9732,-3.87,,,
2002,1.84,,,
2002.0272,2.99,,,
2002.0538,,8.17,,
2002.0541,5.23,,,
2002.0817,14.78,,,
2002.0823,,23.83,,
2002.1089,16.39,22.08,,
2002.1359,,24.18,,
2002.136,14.55,,,
2002.1632,22.44,,,
2002.1633,,24.09,,
2002.1903,3.57,,,
2002.1907,,-3.17,,
2002.2176,-0.05,-7.8,,
2002.2446,-19.24,-14.35,,
2002.2716,,10.65,,
2002.2717,0.2,,,
2002.2991,,9.44,,
2002.2999,-1.33,,,
2002.326,15.86,,,
2002.3261,,19.34,,
2002.3532,-4.95,-3.56,,
2002.3802,11.85,,,
2002.3803,,8.95,,
2002.4073,12.21,,,
2002.4074,,8.63,,
2002.4345,4.05,3.97,,
2002.4618,,-3.46,,
2002.462,0,,,
2002.4889,-17.43,-27.16,,
2002.5161,,-7.4,,
2002.5432,27.6,,,
2002.5434,,12.4,,
2002.5702,11.4,,,
2002.5704,,12.71,,
2002.5974,-2.29,,,
2002.5976,,6.68,,
2002.6246,-6.91,2,,
2002.652,,8.64,,
2002.6553,10.25,,,
2002.6789,18.92,13.24,,
2002.706,,17.69,,
2002.7066,22.51,,,
2002.733,7.54,,,
2002.7332,,10.22,,
2002.7603,0,,,
2002.7605,,-3.51,,
2002.7862,19.53,,,
2002.7874,,19.31,,
2002.8147,,-3.54,,
2002.8148,3.45,,,
2002.8415,12.62,,,
2002.8416,,-1.67,,
2002.8686,0.62,,,
2002.869,,-13.22,,
2002.895,,-10.34,,
2002.8979,-5.27,,,
2002.9231,5.99,,,
2002.9232,,2.8,,
2002.9503,5.36,,,
2002.9505,,3.08,,
2002.9771,0.62,,,
2002.9773,,2.45,,
2003.0043,1.86,,,
2003.0048,,0.11,,
2003.0317,,3.24,,
2003.0318,2.95,,,
2003.0592,13.05,,,
2003.0594,,11.93,,
2003.0861,2.79,,,
2003.0863,,3.68,,
2003.1129,11.26,,,
2003.1131,,13.94,,
2003.1404,13.28,,,
2003.1406,,11.49,,
2003.1674,20.79,,,
2003.1677,,5.85,,
2003.1951,22.26,,,
2003.1953,,12.52,,
2003.2217,17.68,,,
2003.2219,,12.26,,
2003.2487,4.83,,,
2003.2491,,7.53,,
2003.2758,4.3,,,
2003.2808,,-0.07,,
2003.3033,-5.4,-2,,
2003.3301,18.4,,,
2003.3304,,18.09,,
2003.3576,,17.76,,
2003.3577,29.54,,,
2003.3845,9.85,,,
2003.3848,,5.55,,
2003.4116,19.5,,,
2003.412,,12.41,,
2003.4385,14.73,,,
2003.4392,,2.64,,
2003.4662,23.05,11.15,,
2003.4932,,3.36,,
2003.4933,30.21,,,
2003.5203,13.14,,,
