year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
1999.9635,-14.29,,,
1999.9906,-13.63,,,
2000.0178,-25.49,,,
2000.045,-20.37,,,
2000.072,-5.22,,,
2000.0992,-6.45,,,
2000.1264,-1.57,,,
2000.1535,-0.58,,,
2000.1807,-7.4,,,
2000.2078,-11.49,,,
2000.235,2.31,,,
2000.2893,2.32,,,
2000.3165,-5.36,,,
2000.3437,-13.47,,,
2000.3708,-16.42,,,
2000.3979,-2.45,,,
2000.4251,6.71,,,
2000.4523,3.28,,,
2000.4793,-1.73,,,
2000.5065,-8.82,,,
2000.5338,-6.37,,,
2000.588,1.4,,,
2000.6149,2.12,,,
2000.6423,-10.78,,,
2000.6693,-22.3,,,
2000.6965,-15.25,,,
2000.7234,-2.97,,,
2000.7508,-1.67,,,
2000.778,-9.15,,,
2000.8051,-14.71,,,
2000.8596,-9.38,,,
2000.8862,-8.47,,,
2000.9146,-7.99,,,
2000.941,-15.05,,,
2000.9679,-14.88,,,
2000.9953,-12.84,,,
2001.0223,-5.55,,,
2001.0765,-2.14,,,
2001.1038,-9.57,,,
2001.131,-11.7,,,
2001.158,-9.83,,,
2001.1851,-1.94,,,
2001.2125,-4.49,,,
2001.2394,-0.23,,,
2001.2665,-2.95,,,
2001.2936,-4.29,,,
2001.321,-17.93,,,
2001.3482,-14.2,,,
2001.3753,-1.3,,,
2001.4024,-4.21,,,
2001.4296,-3.35,,,
2001.4566,-7.12,,,
2001.4841,-3.59,,,
2001.5109,3.12,,,
2001.5381,8.16,,,
2001.5654,9.71,,,
2001.5925,10.95,,,
2001.6196,-7.47,,,
2001.6467,-11.33,,,
2001.6739,-8.23,,,
2001.7011,9.01,,,
2001.7283,4.49,,,
2001.7554,-0.16,,,
2001.7824,-7.69,,,
2001.8096,-12.28,,,
2001.8367,-3.56,,,
2001.864,3.93,,,
2001.8919,-2.3,,,
2001.9182,-7.43,,,
2001.9453,-17.81,,,
2001.9724,-12.34,,,
2001.9995,5.87,,,
2002.027,5.1,,,
2002.0539,,3.73,,
2002.054,5.67,,,
2002.0811,5.74,,,
2002.082,,8.94,,
2002.1082,0.38,10.47,,
2002.1352,,16.83,,
2002.1354,7.23,,,
2002.1625,,14.74,,
2002.1626,13.01,,,
2002.1895,13.11,,,
2002.1898,,9.76,,
2002.2168,14.5,,,
2002.2169,,9.14,,
2002.2439,7.34,6.57,,
2002.271,-0.58,,,
2002.2711,,7.36,,
2002.2985,,-1.31,,
2002.299,-7.9,,,
2002.3254,2.2,,,
2002.3256,,0.93,,
2002.3526,6.28,0.78,,
2002.3797,3.92,2.65,,
2002.407,6.83,8.12,,
2002.434,1.58,,,
2002.4341,,4.67,,
2002.461,10.58,,,
2002.4611,,9.72,,
2002.4883,20.43,,,
2002.4884,,10.69,,
2002.5154,,9.68,,
2002.5427,20.16,17.29,,
2002.5698,21.68,23.8,,
2002.5969,16.5,20.96,,
2002.6237,20.5,,,
2002.624,,20.57,,
2002.6514,,12.2,,
2002.6552,17.9,,,
2002.6781,20,,,
2002.6784,,12.53,,
2002.7055,,21.24,,
2002.7062,24.5,,,
2002.7325,24.37,,,
2002.7327,,23.32,,
2002.76,11.76,18.36,,
2002.786,26.88,,,
2002.7869,,27.42,,
2002.8139,35.39,,,
2002.814,,31.76,,
2002.8413,31.49,24.06,,
2002.8684,27.47,,,
2002.8685,,20.52,,
2002.8938,,18.67,,
2002.8959,14.99,,,
2002.9225,11.62,,,
2002.9228,,13.4,,
2002.9496,20.25,,,
2002.9499,,18.5,,
2002.977,16.01,,,
2002.9771,,12.47,,
2003.0041,,8.47,,
2003.0042,12.15,,,
2003.0312,9.28,,,
2003.0313,,5.15,,
2003.0583,,4.89,,
2003.0584,5.71,,,
2003.0854,1.58,,,
2003.0856,,5.72,,
2003.1126,3.71,,,
2003.1128,,8.63,,
2003.1396,1.84,,,
2003.14,,3.16,,
2003.1668,6.22,,,
2003.167,,1.34,,
2003.194,5.65,3.46,,
2003.2211,-2.12,,,
2003.2214,,1.86,,
2003.2483,-5.3,,,
2003.2485,,-3.44,,
2003.2756,0.49,,,
2003.2798,,0.83,,
2003.3027,3.7,,,
2003.303,,-2.11,,
2003.3298,5.75,,,
2003.3301,,-2.32,,
2003.3568,4.96,,,
2003.3571,,0.98,,
2003.384,-4.06,,,
2003.3841,,-4.59,,
2003.4114,,-4.68,,
2003.4115,-5.62,,,
2003.4384,3.21,,,
2003.4385,,-1.42,,
2003.4654,18.86,,,
2003.4657,,7.92,,
2003.4926,21.64,,,
2003.4929,,11.14,,
2003.5198,21.76,,,
2003.5201,,13.64,,
2003.5471,17.94,,,
2003.5473,,15.54,,
2003.5739,14.36,,,
2003.5744,,11.93,,
2003.6011,21.14,,,
2003.6014,,19.66,,
2003.6283,19.69,,,
2003.6287,,15.84,,
2003.6555,21.35,,,
2003.6557,,15.93,,
2003.6826,16.58,,,
2003.6829,,14.48,,
2003.71,1.9,,,
2003.7101,,10.66,,
2003.7371,10.31,,,
2003.7372,,15.7,,
2003.764,12.68,,,
2003.7643,,18.56,,
2003.7912,17.92,,,
2003.7914,,16.83,,
2003.8184,27.08,,,
2003.8186,,24.13,,
2003.8455,24.57,,,
2003.8458,,19.02,,
2003.8708,,17.59,,
2003.8726,12.53,,,
2003.8999,15.5,,,
2003.9112,,23.36,,
2003.927,24.61,,,
2003.9272,,23.97,,
2003.9542,22.75,,,
2003.9545,,21.31,,
2003.9812,22.71,,,
2003.9814,,18.1,,
2004.0085,14.68,,,
2004.0088,,13.87,,
2004.0356,19.58,,,
2004.036,,26.31,,
2004.0626,22.61,,,
2004.0628,,27.15,,
2004.0896,16.38,,,
2004.09,,20.46,,
2004.1135,,9.08,,
2004.1173,20.04,,,
2004.1443,12.05,,,
2004.1489,,18.53,,
2004.1711,20.62,,,
2004.1714,,18.32,,
2004.1984,3.68,,,
2004.1987,,10.74,,
2004.2255,9.46,,,
2004.2259,,14.18,,
2004.2508,,17.1,,
2004.2531,19.76,,,
2004.2802,17.96,10.22,,
2004.3073,,17.21,,
2004.3076,20.41,,,
2004.3342,14.4,,,
2004.3345,,11.44,,
2004.3614,13.26,,,
2004.3616,,11.9,,
2004.3884,14.96,,,
2004.3885,,11.88,,
2004.4159,,20.52,,
2004.443,,23.59,,
2004.4704,,19.91,,
2004.4726,30.28,,,
2004.497,19.84,,,
2004.4973,,20.17,,
2004.5226,20.89,,,
2004.5244,,25.89,,
2004.55,25.69,,,
2004.5516,,28.78,,
2004.5767,27.43,,,
2004.5788,,24.24,,
2004.6061,,20.63,,
2004.6064,26.44,,,
2004.6328,24.47,,,
2004.6331,,22.52,,
2004.6601,25.54,,,
2004.6602,,23.11,,
2004.687,25.78,,,
2004.6874,,34.72,,
2004.7139,30.39,,,
2004.7145,,31.92,,
2004.7415,,25.91,,
2004.7417,20.86,,,
2004.7683,27.39,,,
2004.7687,,24.96,,
2004.7957,26.66,,,
2004.7958,,27.47,,
2004.8227,25.6,,,
2004.8232,,26.63,,
2004.8503,,26.72,,
2004.8505,22.69,,,
2004.8773,,32.05,,
2004.8774,27.35,,,
2004.9041,23.95,,,
2004.9043,,20.56,,
2004.9314,36.51,,,
2004.9318,,31.68,,
2004.9541,35.44,,,
2004.959,,28.52,,
2004.986,,39.08,,
2004.9861,36.62,,,
2005.0128,27.29,,,
2005.0131,,36.81,,
2005.0399,20.96,,,
2005.0402,,27.5,,
2005.067,20.22,,,
2005.0676,,21.62,,
2005.0945,20.33,,,
2005.0947,,19.91,,
2005.1216,23.73,25.24,,
2005.1485,22.13,,,
2005.1492,,28.04,,
2005.1759,23.42,30.58,,
2005.2032,23.8,28.41,,
2005.23,,18.2,,
2005.2302,21.74,,,
2005.2573,17.43,,,
2005.2575,,18.52,,
2005.2843,,21.52,,
2005.2845,18.94,,,
2005.3104,12.32,,,
2005.3119,,21.03,,
2005.339,,21.61,,
2005.3393,14.56,,,
2005.3659,,14.92,,
2005.3661,9.77,,,
2005.3931,11.2,,,
2005.3935,,10.66,,
2005.4202,5.35,,,
2005.4204,,7.33,,
2005.4475,,5,,
2005.4478,2.37,,,
2005.4743,-0.79,,,
2005.4745,,9.09,,
2005.5016,4.02,,,
2005.5018,,13.49,,
2005.5288,13.81,,,
2005.529,,22.81,,
2005.5561,,16.09,,
2005.5563,17.72,,,
2005.5827,9.5,,,
2005.5835,,10.72,,
2005.6099,5.43,,,
2005.6104,,7.71,,
2005.6376,,11.07,,
2005.6377,4.98,,,
2005.6645,3.46,,,
2005.6647,,11.99,,
2005.6913,9.48,,,
2005.6917,,15.98,,
2005.7136,,9.35,,
2005.7191,6.99,,,
2005.7461,5.36,,,
2005.7511,,10.16,,
2005.7655,11.61,,,
2005.7736,,11.03,,
2005.8004,,14.42,,
2005.8276,,13.37,,
2005.8547,,9.04,,
2005.8818,,10.66,,
2005.9091,,11.17,,
2005.9362,,10.6,,
2005.9633,,14.31,,
2005.9906,,15.16,,
2006.0175,,15.26,,
2006.0448,,4.03,,
2006.0719,,9.03,,
2006.0991,,9.71,,
2006.1261,,7.72,,
2006.1536,,7.49,,
2006.1804,,5.02,,
2006.2076,,5.16,,
2006.2348,,12.09,,
2006.2619,,11.5,,
2006.289,,13.2,,
2006.3164,,14.55,,
2006.3434,,14.09,,
2006.3706,,22.56,,
2006.3975,,30.63,,
2006.4249,,29.04,,
2006.452,,22.31,,
2006.4792,,20.77,,
2006.5065,,24.2,,
2006.5334,,18.53,,
2006.5605,,25.59,,
2006.5877,,26.8,,
2006.6148,,22.86,,
2006.642,,21.72,,
2006.6691,,25.47,,
2006.6963,,26.1,,
2006.7237,,33.79,,
2006.7508,,30.6,,
2006.7778,,35.4,,
2006.8049,,34.01,,
2006.8244,,32.28,,
2006.8895,,33.89,,
2006.9134,,24.87,,
2006.9402,,32.98,,
2006.968,,31.97,,
2006.9949,,25.3,,
2007.0221,,12.73,,
2007.0492,,8.61,,
2007.0766,,14.66,,
2007.1035,,6.59,,
2007.1304,,-4.52,,
2007.1578,,-11.58,,
2007.185,,-10.75,,
2007.2122,,-7.49,,
2007.2391,,0.09,,
2007.2661,,7.69,,
2007.2933,,10.8,,
2007.3207,,7.79,,
2007.348,,0.88,,
2007.375,,9,,
2007.4022,,10.03,,
2007.4293,,5.15,,
2007.4565,,6.02,,
2007.4837,,0.93,,
2007.5108,,-1,,
2007.5379,,1.72,,
2007.565,,4.77,,
2007.5923,,3.94,,
2007.6193,,5.39,,
2007.6468,,0.81,,
2007.6737,,-0.79,,
2007.7008,,-5.56,,
2007.7279,,2.29,,
2007.755,,-3.83,,
2007.7821,,-4.73,,
2007.8094,,5.92,,
2007.8365,,-3.26,,
2007.8637,,2.29,,
2007.8908,,7.38,,
2007.918,,11.01,,
2007.9452,,5.7,,
2007.9723,,-1.82,,
2007.9995,,3.58,,
2008.0264,,3.15,,
2008.0537,,7.6,,
2008.0811,,10.25,,
2008.108,,9.56,,
2008.1352,,18.23,,
2008.1623,,15.94,,
2008.1895,,19.46,,
2008.2166,,20.94,,
2008.2434,,22.19,,
2008.271,,19.56,,
2008.2983,,12.59,,
2008.3254,,16.13,,
2008.3451,,19.89,,
2008.3795,,26.55,,
2008.4066,,27.72,,
2008.434,,24.07,,
2008.4611,,20.72,,
2008.4882,,21.29,,
2008.5152,,24.88,,
2008.5424,,25,,
2008.5426,,,28.99,
2008.5695,,24.92,29.44,
2008.5922,,16.05,,
2008.5969,,,18.78,
2008.6237,,,15.01,
2008.6508,,,13.75,
2008.651,,8.16,,
2008.6781,,,13.7,
2008.6782,,13.76,,
2008.7051,,12.5,14.9,
2008.7323,,9.07,11.16,
2008.7594,,16.74,16.68,
2008.7867,,14.74,15.03,
2008.8138,,11.27,10.7,
2008.8408,,,7.85,
2008.8412,,7.76,,
2008.8681,,8.71,7.29,
2008.8952,,,5.58,
2008.8953,,8.58,,
2008.9223,,13.75,13.89,
2008.9496,,7.96,7.75,
2008.9767,,,6.46,
2008.9769,,3.84,,
2009.0039,,8.34,7.49,
2009.0311,,16.02,,
2009.0318,,,13.5,
2009.0581,,,12.97,
2009.0582,,15.28,,
2009.0853,,,8.22,
2009.1125,,,-1.11,
2009.1265,,0.25,,
2009.1396,,,5.34,
2009.1532,,10.88,,
2009.1667,,,7.12,
2009.1799,,16.52,,
2009.1938,,,10.55,
2009.2072,,22.57,,
2009.2211,,,15,
2009.2343,,28.1,,
2009.2484,,,19.94,
2009.2617,,28.81,,
2009.2755,,,25.42,
2009.2887,,27.61,,
2009.3024,,,24.13,
2009.3158,,31.36,,
2009.3296,,,27.26,
2009.343,,35.69,,
2009.3568,,,29.02,
2009.3702,,30.66,,
2009.3839,,,29.29,
2009.3974,,36.43,,
2009.4107,,,36.27,
2009.4245,,31.73,,
2009.4383,,,38.78,
2009.4518,,37.91,,
2009.4653,,,39.73,
2009.4788,,33.76,,
2009.4926,,,35.46,
2009.506,,35.2,,
2009.5197,,,33,
2009.5332,,27.63,,
2009.5468,,,29.55,
2009.5602,,27.81,,
2009.574,,,32.81,
2009.5874,,28.63,,
2009.6012,,,36.6,
2009.6145,,31.69,,
2009.6284,,,39.04,
2009.6417,,35.26,,
2009.6554,,,37.19,
2009.6688,,36.41,,
2009.6825,,,38.13,
