year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2000.2106,-25.75,,,
2000.2381,-9.01,,,
2000.2922,117.32,,,
2000.3189,101.4,,,
2000.3466,35.78,,,
2000.3737,-13.99,,,
2000.4006,8.2,,,
2000.4273,-7.73,,,
2000.4548,-5.15,,,
2000.482,-29.93,,,
2000.5129,24.03,,,
2000.5362,34.79,,,
2000.5906,33.11,,,
2000.6178,-19.54,,,
2000.6445,-21.37,,,
2000.6722,4.04,,,
2000.6992,-11.22,,,
2000.7262,0.1,,,
2000.7543,2.51,,,
2000.7812,29.25,,,
2000.8079,-16.56,,,
2000.8624,67.96,,,
2000.8891,51.06,,,
2000.9161,68.42,,,
2000.9427,13.63,,,
2000.9706,-16.98,,,
2000.9979,157.8,,,
2001.0245,166.14,,,
2001.0793,89.68,,,
2001.1064,101.98,,,
2001.1336,-2.48,,,
2001.1609,50.15,,,
2001.1878,182.36,,,
2001.215,64.85,,,
2001.242,93.6,,,
2001.2695,15.47,,,
2001.2995,19.09,,,
2001.3235,24.88,,,
2001.3507,52.69,,,
2001.3781,83.68,,,
2001.405,2.54,,,
2001.4322,-2.17,,,
2001.4593,-8.86,,,
2001.4866,-2.21,,,
2001.5129,7.73,,,
2001.5408,39.62,,,
2001.5679,51.84,,,
2001.5948,40.99,,,
2001.6222,50.99,,,
2001.649,-5.88,,,
2001.6765,30.51,,,
2001.7037,46.66,,,
2001.7307,32.74,,,
2001.7584,50.17,,,
2001.7864,-28.53,,,
2001.8129,9.18,,,
2001.8396,-46.72,,,
2001.8665,21.54,,,
2001.8938,-69.21,,,
2001.9479,-65.59,,,
2001.9751,-97.5,,,
2002.0024,-38.5,,,
2002.0565,-36.93,,,
2002.0577,,-12.58,,
2002.0834,,36.07,,
2002.0841,32.79,,,
2002.1099,-6.66,,,
2002.1103,,-3.06,,
2002.1382,37.7,,,
2002.1393,,40.47,,
2002.1651,34.1,,,
2002.1653,,23.03,,
2002.1923,69.34,,,
2002.1938,,39.01,,
2002.2194,32.88,,,
2002.2202,,19.39,,
2002.2467,-40.04,,,
2002.2479,,-53.89,,
2002.2738,,31.11,,
2002.2739,45.32,,,
2002.301,,84.71,,
2002.3053,70.91,,,
2002.3282,27.73,,,
2002.33,,11.63,,
2002.3554,1.29,,,
2002.3566,,-17.72,,
2002.3822,-12.29,,,
2002.3823,,-22.72,,
2002.409,3.24,,,
2002.4115,,-15.39,,
2002.4367,41.95,16.24,,
2002.4644,9.96,,,
2002.466,,13.96,,
2002.4909,-17.26,,,
2002.4932,,-31.25,,
2002.5175,,-41.66,,
2002.5447,11.43,,,
2002.5467,,-13.74,,
2002.5726,40.99,,,
2002.5738,,22.06,,
2002.5992,28.6,,,
2002.6,,60.61,,
2002.6262,,-8.29,,
2002.6311,-6.58,,,
2002.6567,,7.83,,
2002.6602,35.01,,,
2002.6783,43.9,,,
2002.6846,,45.49,,
2002.7085,54.81,,,
2002.7099,,46.1,,
2002.729,59.87,,,
2002.7358,,72.36,,
2002.756,7.61,,,
2002.7644,,-39.06,,
2002.7848,56.05,,,
2002.7895,,80.47,,
2002.808,27.52,,,
2002.818,,9.51,,
2002.8378,9.62,,,
2002.8458,,-54.78,,
2002.8619,37.08,,,
2002.871,,43.6,,
2002.8968,,150.36,,
2002.8986,98.94,,,
2002.9199,87.92,,,
2002.9254,,70.13,,
2002.9464,39.82,,,
2002.9542,,75.92,,
2002.9738,36.25,,,
2002.9799,,52.74,,
2003.001,102.31,,,
2003.0079,,160.21,,
2003.0277,82.42,,,
2003.0348,,72.25,,
2003.0548,15.67,,,
2003.0613,,11.4,,
2003.082,11.34,,,
2003.0899,,10.41,,
2003.1092,-25.97,,,
2003.1171,,-18.55,,
2003.1362,-40.82,,,
2003.1441,,-40.23,,
2003.1653,-21.35,,,
2003.1719,,-28.95,,
2003.1909,13.6,,,
2003.1985,,-49.23,,
2003.2115,-53.27,,,
2003.225,,-70.99,,
2003.2432,-72.4,,,
2003.2527,,-18.68,,
2003.2721,-20.03,,,
2003.2816,,15.35,,
2003.2986,-6.29,,,
2003.3048,,-7.7,,
2003.3242,-8.43,,,
2003.3324,,8.54,,
2003.3601,-30.8,,,
2003.3617,,-20.53,,
2003.381,-28,,,
2003.3884,,-46.99,,
2003.405,-3.66,,,
2003.4164,,21.33,,
2003.4353,4.63,,,
2003.4423,,-17.46,,
2003.4682,-2.26,,,
2003.4699,,-10.88,,
2003.4872,55.92,,,
2003.4958,,9.99,,
2003.5167,31.62,,,
2003.5242,,-7.48,,
2003.5436,20.67,,,
2003.5517,,36.87,,
2003.5725,20.01,,,
2003.5782,,13.07,,
2003.5982,14.71,,,
2003.6055,,2.82,,
2003.6248,23.64,,,
2003.633,,41.27,,
2003.6518,71.48,,,
2003.6597,,37.51,,
2003.6792,29.19,,,
2003.6878,,-11.78,,
2003.7002,-3.08,,,
2003.713,,21.66,,
2003.7371,-32.6,,,
2003.7397,,-13.4,,
2003.7608,20.64,,,
2003.7687,,40.15,,
2003.7914,-2.9,,,
2003.7973,,-41.52,,
2003.815,26.21,,,
2003.823,,8.42,,
2003.8422,97.65,,,
2003.8484,,80.24,,
2003.8695,-1.49,,,
2003.8752,,-21.58,,
2003.8944,-76.54,,,
2003.9117,,-1.56,,
2003.924,25.86,,,
2003.9298,,69.03,,
2003.9507,18.96,,,
2003.9582,,-15.74,,
2003.9797,17.69,,,
2003.9857,,0.73,,
2004.0049,6.23,,,
2004.0113,,45.04,,
2004.0334,-28.48,,,
2004.0403,,-35.38,,
2004.0596,7.71,,,
2004.0673,,20.56,,
2004.0844,28.33,,,
2004.0936,,53.22,,
2004.1136,-66.54,,,
2004.1152,,-35.61,,
2004.1403,6.45,,,
2004.1503,,64.34,,
2004.1683,66.22,,,
2004.1742,,84.74,,
2004.1933,63.3,,,
2004.2021,,16.48,,
2004.2224,-42.03,,,
2004.229,,-89.54,,
2004.2495,-2.9,,,
2004.2529,,20.21,,
2004.2744,18.47,,,
2004.2828,,1.74,,
2004.3038,10.91,,,
2004.3102,,4.19,,
2004.3283,36.82,,,
2004.3371,,36.76,,
2004.358,74.45,,,
2004.3665,,65.1,,
2004.3854,23.79,,,
2004.393,,-26.39,,
2004.4202,,3.17,,
2004.4475,,-39.52,,
2004.4721,,16.62,,
2004.4732,26.8,,,
2004.4939,31.23,,,
2004.5013,,3.23,,
2004.5141,3.9,,,
2004.5289,,-43.09,,
2004.5423,-22.97,,,
2004.5564,,-8.62,,
2004.5804,,17.01,,
2004.5816,25.56,,,
2004.6024,29.83,,,
2004.6088,,50.36,,
2004.6295,84.04,,,
2004.6361,,61.12,,
2004.6565,7.76,,,
2004.6645,,-0.95,,
2004.6828,15.26,,,
2004.6918,,-2.74,,
2004.711,-13.8,,,
2004.719,,-8.83,,
2004.7444,,44.19,,
2004.7446,51.17,,,
2004.7653,29.1,,,
2004.7749,,14.47,,
2004.7933,17.87,,,
2004.7978,,58.18,,
2004.8259,39.82,25.47,,
2004.8465,36.77,,,
2004.8529,,49.46,,
2004.8745,19.94,,,
2004.8801,,59.29,,
2004.9012,-86.82,,,
2004.9072,,-56.18,,
2004.9284,-33.36,,,
2004.9345,,20.2,,
2004.949,-74.22,,,
2004.9641,,-38.58,,
2004.9814,-33.56,,,
2004.9886,,45.95,,
2005.0099,-34.66,,,
2005.0161,,-29.14,,
2005.0638,-11.69,,,
2005.0717,,35.55,,
2005.091,42.57,,,
2005.0988,,28.59,,
2005.1182,-59.09,,,
2005.1244,,-97.62,,
2005.1454,24.09,,,
2005.1533,,62.95,,
2005.1715,21.11,,,
2005.1786,,47.94,,
2005.2013,7.67,,,
2005.2018,,57.36,,
2005.2268,-8.7,,,
2005.235,,18.27,,
2005.2529,11.8,,,
2005.26,,13.05,,
2005.2811,33.35,,,
2005.2893,,33.63,,
2005.3137,,19.48,,
2005.3179,66.46,,,
2005.3347,-9.73,,,
2005.3438,,-6.86,,
2005.3626,16.87,,,
2005.3691,,24.3,,
2005.3895,-6.37,,,
2005.3975,,-18.96,,
2005.4142,-33.21,,,
2005.4249,,-39.08,,
2005.4439,0.35,,,
2005.4496,,5.6,,
2005.4711,35.63,,,
2005.475,,51.56,,
2005.4985,17.25,,,
2005.5063,,8.2,,
2005.5238,-9.67,,,
2005.5314,,4.28,,
2005.5559,-0.98,,,
2005.5575,,19.49,,
2005.5797,20.89,,,
2005.5894,,29.73,,
2005.6068,21.59,,,
2005.6153,,22.11,,
2005.6342,12.69,,,
2005.6413,,22.39,,
2005.6616,-2.83,,,
2005.669,,5.88,,
2005.6905,-0.02,,,
2005.6959,,30.25,,
2005.7144,,24.95,,
2005.7158,6.43,,,
2005.7428,-8.38,,,
2005.7523,,-9.34,,
2005.7622,-43.84,,,
2005.7757,,-36.05,,
2005.8044,,0.13,,
2005.8327,,-26.13,,
2005.8594,,-29.81,,
2005.8846,,-56.08,,
2005.9133,,20.02,,
2005.9388,,59.1,,
2005.9659,,-27.04,,
2005.9951,,-23.65,,
2006.0228,,0.91,,
2006.0502,,-38.43,,
2006.0762,,-49.15,,
2006.1039,,-32.74,,
2006.1306,,25.63,,
2006.1561,,72.59,,
2006.185,,84.36,,
2006.2128,,57.09,,
2006.237,,92.45,,
2006.2646,,17.87,,
2006.2939,,24.86,,
2006.3222,,-48.03,,
2006.3489,,-8.38,,
2006.3734,,-12.5,,
2006.4003,,-12.76,,
2006.4294,,4.71,,
2006.4541,,-30.89,,
2006.4834,,33.39,,
2006.5101,,44.29,,
2006.536,,-3.15,,
2006.5635,,-15.37,,
2006.592,,10.63,,
2006.6174,,28.03,,
2006.6484,,18.3,,
2006.6722,,-5.35,,
2006.7009,,6.71,,
2006.7258,,68.71,,
2006.7536,,53.33,,
2006.7826,,-32.61,,
2006.8091,,32.75,,
2006.8247,,108.51,,
2006.8914,,10.37,,
2006.9182,,-9.64,,
2006.9434,,-50.13,,
2006.9996,,-99.74,,
2007.0255,,-32.37,,
2007.0537,,-16.96,,
2007.0791,,16.32,,
2007.1078,,-25.97,,
2007.1333,,75.24,,
2007.1623,,55.03,,
2007.1876,,2.79,,
2007.2167,,-43.14,,
2007.2434,,69.34,,
2007.2655,,58.51,,
2007.2966,,-38.12,,
2007.323,,-41.32,,
2007.3505,,21.72,,
2007.3799,,5.95,,
2007.4068,,79.18,,
2007.4343,,9.16,,
2007.4597,,37.02,,
2007.4862,,43.93,,
2007.5137,,16.28,,
2007.541,,-1.67,,
2007.5674,,23.31,,
2007.5948,,18.07,,
2007.6219,,-9.24,,
2007.6503,,12.17,,
2007.6778,,-25.35,,
2007.7034,,-38.91,,
2007.731,,-53.55,,
2007.7564,,17.53,,
2007.7832,,-5.96,,
2007.8121,,-17.96,,
2007.8392,,-58.14,,
2007.8661,,-69.98,,
2007.8932,,13.05,,
2007.9215,,-81.46,,
2007.9477,,-14.4,,
2007.9753,,-64.17,,
2008.0292,,42.23,,
2008.0563,,24.16,,
2008.0856,,-41.09,,
2008.1107,,-45.21,,
2008.1395,,-95.88,,
2008.1684,,-41.38,,
2008.1921,,12.92,,
2008.2193,,16.26,,
2008.2461,,63.46,,
2008.2735,,7.83,,
2008.3023,,76.87,,
2008.3282,,10.35,,
2008.345,,-32.31,,
2008.3841,,11.48,,
2008.4123,,17.83,,
2008.4362,,-20.91,,
2008.4651,,-6.46,,
2008.4918,,13.09,,
2008.518,,31.18,,
2008.5448,,,-28.59,
2008.5449,,-29.96,,
2008.5718,,,-24.39,
2008.5726,,-46.7,,
2008.5952,,-16.63,,
2008.5993,,,-7.23,
2008.6265,,,20.08,
2008.6528,,,-6.8,
2008.656,,-42.03,,
2008.6811,,,7.57,
2008.6832,,-5.1,,
2008.7083,,,2.06,
2008.711,,-6.51,,
2008.7351,,,-19.31,
2008.7367,,-12.66,,
2008.7621,,-62.86,,
2008.7627,,,-12.13,
2008.7891,,,-88.04,
2008.8171,,,-15.95,
2008.8184,,-37.45,,
2008.8422,,63.29,,
2008.8424,,,56.94,
2008.871,,29.7,33.38,
2008.898,,,-29.09,
2008.8998,,-26.69,,
2008.925,,,50.8,
2008.9268,,71.74,,
2008.9524,,,45.96,
2008.9539,,73.6,,
2008.9794,,,-13.72,
2008.9812,,-24.79,,
2009.0062,,-77.51,,
2009.0335,,,-58.95,
2009.0337,,-26.18,,
2009.0608,,9.07,-5.71,
2009.088,,,155.54,
2009.1151,,,123.17,
2009.1224,,120.23,,
2009.142,,,-25.08,
2009.1474,,-59.88,,
2009.1693,,,-30.02,
2009.1765,,-48.09,,
2009.1974,,,48.39,
2009.2066,,8.32,,
2009.2236,,,-39.54,
2009.2318,,-45.53,,
2009.2515,,,9.27,
2009.2594,,-13.42,,
2009.282,,,13.2,
2009.2893,,28.43,,
2009.3048,,,48.87,
2009.3148,,56.25,,
2009.3329,,,33.48,
2009.3403,,8.37,,
2009.3605,,,59.7,
2009.3697,,12.13,,
2009.385,,,18.68,
2009.3964,,5.85,,
2009.4138,,,16.8,
2009.4238,,21.33,,
2009.4409,,,81.4,
2009.4533,,88.38,,
2009.4678,,,59.02,
2009.4773,,89.15,,
2009.4958,,,78.92,
2009.5048,,59.86,,
2009.5213,,,28.81,
2009.5309,,48.95,,
2009.5491,,,6.33,
2009.5573,,-1.17,,
2009.5759,,,28.91,
2009.5853,,1.75,,
2009.6037,,,21.53,
2009.6133,,7.16,,
2009.6294,,,18.7,
2009.6405,,-8.56,,
2009.6583,,,22.19,
2009.6678,,47.4,,
2009.6852,,,-14.42,
2009.6946,,-7.57,,
2009.7121,,,13.76,
2009.7395,,,51.82,
2009.7482,,29.31,,
2009.7673,,,20.05,
2009.7766,,36.2,,
2009.7935,,,-3.2,
2009.8012,,23.06,,
2009.8253,,,56.24,
2009.8307,,17.05,,
2009.8481,,,-3.22,
2009.856,,16.25,,
2009.8744,,,63.11,
2009.8849,,40.36,,
2009.9025,,,6.06,
2009.9122,,12.56,,
2009.9297,,,-8.35,
2009.9394,,48.3,,
2009.957,,,19.43,
2009.9665,,110.5,,
2009.984,,,151.94,
2009.9937,,230.6,,
2010.011,,,184.61,
2010.0208,,191.54,,
2010.0378,,,146.2,
2010.0482,,128.02,,
2010.0643,,,50.8,
2010.0748,,3.33,,
2010.0926,,,-24.16,
2010.101,,-3.15,,
2010.1196,,,96.87,
2010.1294,,139.76,,
2010.1467,,,209.94,
2010.1564,,225.46,,
2010.174,,,162.88,
2010.1836,,158.17,,
2010.1967,,,105.62,
2010.2093,,47.19,,
2010.2281,,,4.81,
2010.2387,,-37.67,,
2010.2553,,,13.79,
2010.2586,,-56.07,,
2010.2825,,,-17.15,
2010.2916,,-7.4,,
2010.3086,,,32.59,
2010.3177,,58.11,,
2010.3368,,,17.34,
2010.3463,,30.33,,
2010.364,,,68.64,
2010.3738,,65.35,,
2010.3912,,,58.43,
2010.3992,,31.76,,
2010.4182,,,2.73,
2010.4262,,37.8,,
2010.4495,,,95.6,
2010.4554,,96.89,,
2010.4725,,,95.61,
2010.4802,,64.99,,
2010.4984,,,39.73,
2010.5081,,35.71,,
2010.526,,,30.58,
2010.5343,,24.89,,
2010.5546,,,61.16,
2010.5627,,32.28,,
2010.5812,,,8.22,
2010.5923,,14.26,,
2010.6082,,,38.37,
2010.617,,26.14,,
2010.6346,,,44.38,
2010.6446,,38.63,,
2010.6626,,,51.31,
2010.6719,,32.75,,
2010.6899,,,55.84,
2010.6992,,58.14,,
2010.716,,,38.61,
2010.7262,,64.66,,
2010.7426,,,68.74,
2010.7532,,60.06,,
2010.7712,,,34.31,
2010.7809,,63.54,,
2010.7981,,,85.7,
2010.8079,,117.37,,
2010.8298,,,20.24,
2010.8349,,47.28,,
2010.8526,,,36.4,
2010.8621,,86.26,,
2010.8803,,,138.45,
2010.8896,,130.4,,
2010.9067,,,80.08,
2010.9167,,151.17,,
2010.9341,,,111.47,
2010.9432,,60.4,,
2010.9608,,,17.8,
2010.971,,106.98,,
2010.9884,,,113.81,
2010.997,,97.04,,
2011.0154,,,58.97,
2011.0254,,75.68,,
2011.0425,,,65.68,
2011.0512,,38.75,,
2011.0699,,,-15.7,
2011.08,,2.21,,
2011.0956,,,26.29,
2011.1065,,-2.76,,
2011.1236,,,3.2,
2011.1338,,46.49,,
2011.1519,,,101.39,
2011.161,,116.96,,
2011.1786,,,7.26,
2011.1883,,-4.22,,
2011.2055,,,13.41,
2011.2148,,17.88,,
2011.2327,,,4.58,
2011.2379,,-48.56,,
2011.2598,,,-14.35,
2011.2674,,-47.82,,
2011.287,,,-21.85,
2011.2948,,-10.03,,
2011.3142,,,38.94,
2011.324,,53.46,,
2011.3412,,,74.26,
2011.3507,,74.6,,
2011.3682,,,-18.12,
2011.3774,,5.24,,
2011.3955,,,7.03,
2011.4055,,22.31,,
2011.4287,,,31.6,
2011.4325,,59.92,,
2011.4496,,,67.18,
2011.4595,,78.63,,
2011.477,,,10.67,
2011.4888,,14.68,,
2011.5031,,,33.25,
2011.5133,,35.62,,
2011.532,,,69.84,
2011.5411,,38.11,,
2011.5583,,,61.56,
2011.5677,,62.45,,
2011.5852,,,77.72,
2011.5953,,40.15,,
2011.6125,,,44.52,
2011.6211,,27.09,,
2011.638,,,2.52,
2011.6494,,31.47,,
2011.6681,,,84.52,
2011.6757,,58.3,,
2011.6943,,,66.43,
2011.7044,,28.62,,
2011.7214,,,44.91,
2011.7327,,46.25,,
2011.7483,,,0.01,
2011.7574,,-17.69,,
2011.7758,,,13.39,
2011.7854,,10.18,,
2011.8021,,,2.87,
2011.8126,,48.15,,
2011.8283,,,22.07,
2011.8382,,85.73,,
2011.8568,,,27.61,
2011.8666,,30.54,,
2011.8839,,,26.47,
2011.8942,,-19.98,,
2011.9114,,,-29.21,
2011.9186,,-73.24,,
2011.9386,,,35.07,
2011.9483,,44.22,,
2011.9658,,,42.03,
2011.9749,,35.85,,
2011.9928,,,-2.85,
2012.0027,,-6.58,,
2012.0196,,,-38.91,
2012.0297,,-27.83,,
2012.0471,,,-29.45,
2012.0565,,-57.04,,
2012.0738,,,-30.97,
2012.0815,,-7.84,,
2012.1014,,,-63.73,
2012.1094,,-55.59,,
2012.1277,,-73.47,,
2012.1288,,,-57.54,
2012.1555,,,-79.66,
2012.1674,,-38.57,,
2012.1829,,,11.18,
2012.2099,,,4.28,
2012.2372,,,-21.75,
2012.2642,,,10.13,
2012.2914,,,124.8,
2012.3186,,,86.15,
2012.3457,,,40.22,
2012.3697,,6.03,,
2012.3729,,,0.28,
2012.3918,,78.14,,
2012.4002,,,69.62,
2012.417,,40.57,,
2012.4272,,,18.09,
2012.4533,,-19.92,,
2012.4542,,,-20.84,
2012.4746,,-6,,
2012.4811,,,0.14,
2012.5016,,40.3,,
2012.5087,,,28.48,
2012.5213,,31.78,,
2012.5358,,,-8.14,
2012.5492,,-15.83,,
2012.5666,,,-6.69,
2012.5837,,65,,
2012.5899,,,49.28,
2012.6049,,37.37,,
2012.617,,,30.04,
2012.6273,,56.89,,
2012.6443,,,66.02,
2012.6499,,52.1,,
2012.6714,,,17.92,
2012.6792,,22.04,,
2012.6987,,,37.79,
2012.7127,,5.57,,
2012.7258,,,36,
2012.7365,,-10.99,,
2012.7529,,,59.93,
2012.7557,,30.76,,
2012.7795,,7.61,,
2012.78,,,55.27,
2012.8097,,52.05,,
2012.8115,,,105.41,
2012.8346,,,116.61,
2012.8368,,70.63,,
2012.8619,,-22.05,50.35,
2012.8845,,-51.1,,
2012.8885,,,-53.52,
2012.9079,,-26.33,,
2012.9159,,,2.97,
2012.943,,,60.15,
2012.9437,,71.98,,
2012.966,,10.8,,
2012.9701,,,24.37,
2012.9948,,40.91,,
2012.9974,,,36.43,
2013.0135,,-21.7,,
2013.0243,,,-42.51,
2013.0392,,22.49,,
2013.0516,,,61.51,
2013.0709,,204.79,,
2013.0793,,,177.8,
2013.0963,,76.4,,
2013.1059,,,34.06,
2013.1272,,-9.52,,
2013.1329,,,23.26,
2013.1399,,5.23,,
2013.161,,,1.76,
2013.1872,,,66.53,
2013.2142,,,163.45,
2013.2272,,120.44,,
2013.2496,,147.64,,
2013.2698,,137.11,,
2013.2955,,,34.24,
2013.2974,,6.5,,
2013.3227,,,-6.72,
2013.3278,,-23.9,,
2013.3542,,39.97,,
2013.3544,,,50.74,
2013.3766,,49.23,,
2013.3774,,,50.92,
2013.4001,,64.56,,
2013.4045,,,69.73,
2013.432,,,57.17,
2013.4351,,33.39,,
2013.4574,,37.52,,
2013.4578,,,71.88,
2013.486,,,10.79,
2013.5129,,,6.43,
2013.5412,,,36.04,
2013.5685,,,59.16,
2013.5945,,,72.94,
2013.6216,,,36.23,
2013.6489,,,25.68,
2013.6695,,,38.31,
2013.7073,,,16.67,
2013.7293,,,26.48,
2013.7567,,,67.14,
2013.7846,,,62.25,
2013.8106,,,42.03,
2013.839,,,42.71,
2013.8661,,,51.08,
2013.8931,,,74.96,
2013.9203,,,-40.37,
2013.9474,,,-32.3,
2013.9762,,,-15.29,
2014.0018,,,55.11,
2014.0289,,,71.09,
2014.0561,,,80.89,
2014.0829,,,76.78,
2014.1104,,,85.03,
2014.1376,,,75.18,
2014.1647,,,22.13,
2014.191,,,44.37,
2014.223,,,12.98,
2014.2462,,,54.14,
2014.2731,,,93.26,
2014.3004,,,57.69,
2014.3324,,,111.69,
2014.3545,,,38.42,
2014.3816,,,-13.57,
2014.4091,,,4.87,
2014.4369,,,25.16,
2014.4629,,,73.61,
2014.4896,,,90.8,
2014.5172,,,67,
